image_id,prompt_id,section,layer_id,cues,gender,occupation,income,setting,neighborhood,provider,auditor_model,MST_value_p1,confidence_p1
gpt-image-1-mini_P0206,P0206,L-track,L4,G+O+I+S,man,diplomat,low,village,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0207,P0207,L-track,L4,G+O+I+S,man,diplomat,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0208,P0208,L-track,L4,G+O+I+S,man,investment banker,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0209,P0209,L-track,L4,G+O+I+S,man,investment banker,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0210,P0210,L-track,L4,G+O+I+S,man,investment banker,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0211,P0211,L-track,L4,G+O+I+S,man,investment banker,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0212,P0212,L-track,L4,G+O+I+S,man,judge,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0213,P0213,L-track,L4,G+O+I+S,man,judge,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0214,P0214,L-track,L4,G+O+I+S,man,judge,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0215,P0215,L-track,L4,G+O+I+S,man,judge,low,city,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0216,P0216,L-track,L4,G+O+I+S,man,software engineer,high,village,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0217,P0217,L-track,L4,G+O+I+S,man,software engineer,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0218,P0218,L-track,L4,G+O+I+S,man,software engineer,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0219,P0219,L-track,L4,G+O+I+S,man,software engineer,low,city,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0220,P0220,L-track,L4,G+O+I+S,man,dentist,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0221,P0221,L-track,L4,G+O+I+S,man,dentist,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0222,P0222,L-track,L4,G+O+I+S,man,dentist,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0223,P0223,L-track,L4,G+O+I+S,man,dentist,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0224,P0224,L-track,L4,G+O+I+S,man,teacher,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0225,P0225,L-track,L4,G+O+I+S,man,teacher,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0226,P0226,L-track,L4,G+O+I+S,man,teacher,low,village,,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P0227,P0227,L-track,L4,G+O+I+S,man,teacher,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0228,P0228,L-track,L4,G+O+I+S,man,nurse,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0229,P0229,L-track,L4,G+O+I+S,man,nurse,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0230,P0230,L-track,L4,G+O+I+S,man,nurse,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0231,P0231,L-track,L4,G+O+I+S,man,nurse,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0232,P0232,L-track,L4,G+O+I+S,man,electrician,high,village,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0233,P0233,L-track,L4,G+O+I+S,man,electrician,high,city,,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P0234,P0234,L-track,L4,G+O+I+S,man,electrician,low,village,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0235,P0235,L-track,L4,G+O+I+S,man,electrician,low,city,,openai,gpt-5-mini-2025-08-07,4,0.88
gpt-image-1-mini_P0236,P0236,L-track,L4,G+O+I+S,man,police officer,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0237,P0237,L-track,L4,G+O+I+S,man,police officer,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0238,P0238,L-track,L4,G+O+I+S,man,police officer,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0239,P0239,L-track,L4,G+O+I+S,man,police officer,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0240,P0240,L-track,L4,G+O+I+S,man,journalist,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0241,P0241,L-track,L4,G+O+I+S,man,journalist,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0242,P0242,L-track,L4,G+O+I+S,man,journalist,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0243,P0243,L-track,L4,G+O+I+S,man,journalist,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0244,P0244,L-track,L4,G+O+I+S,man,accountant,high,village,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0245,P0245,L-track,L4,G+O+I+S,man,accountant,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0246,P0246,L-track,L4,G+O+I+S,man,accountant,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0247,P0247,L-track,L4,G+O+I+S,man,accountant,low,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0248,P0248,L-track,L4,G+O+I+S,man,pharmacist,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0249,P0249,L-track,L4,G+O+I+S,man,pharmacist,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0250,P0250,L-track,L4,G+O+I+S,man,pharmacist,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0251,P0251,L-track,L4,G+O+I+S,man,pharmacist,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0252,P0252,L-track,L4,G+O+I+S,man,social worker,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0253,P0253,L-track,L4,G+O+I+S,man,social worker,high,city,,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P0254,P0254,L-track,L4,G+O+I+S,man,social worker,low,village,,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P0255,P0255,L-track,L4,G+O+I+S,man,social worker,low,city,,openai,gpt-5-mini-2025-08-07,5,0.88
gpt-image-1-mini_P0256,P0256,L-track,L4,G+O+I+S,man,chef,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0257,P0257,L-track,L4,G+O+I+S,man,chef,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0258,P0258,L-track,L4,G+O+I+S,man,chef,low,village,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0259,P0259,L-track,L4,G+O+I+S,man,chef,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0260,P0260,L-track,L4,G+O+I+S,man,librarian,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0261,P0261,L-track,L4,G+O+I+S,man,librarian,high,city,,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P0262,P0262,L-track,L4,G+O+I+S,man,librarian,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0263,P0263,L-track,L4,G+O+I+S,man,librarian,low,city,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0264,P0264,L-track,L4,G+O+I+S,man,cleaner,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0265,P0265,L-track,L4,G+O+I+S,man,cleaner,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0266,P0266,L-track,L4,G+O+I+S,man,cleaner,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0267,P0267,L-track,L4,G+O+I+S,man,cleaner,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0268,P0268,L-track,L4,G+O+I+S,man,domestic worker,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0269,P0269,L-track,L4,G+O+I+S,man,domestic worker,high,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0270,P0270,L-track,L4,G+O+I+S,man,domestic worker,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0271,P0271,L-track,L4,G+O+I+S,man,domestic worker,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0272,P0272,L-track,L4,G+O+I+S,man,street vendor,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0273,P0273,L-track,L4,G+O+I+S,man,street vendor,high,city,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0274,P0274,L-track,L4,G+O+I+S,man,street vendor,low,village,,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P0275,P0275,L-track,L4,G+O+I+S,man,street vendor,low,city,,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P0276,P0276,L-track,L4,G+O+I+S,man,rickshaw driver,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0277,P0277,L-track,L4,G+O+I+S,man,rickshaw driver,high,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0278,P0278,L-track,L4,G+O+I+S,man,rickshaw driver,low,village,,openai,gpt-5-mini-2025-08-07,6,0.8
gpt-image-1-mini_P0279,P0279,L-track,L4,G+O+I+S,man,rickshaw driver,low,city,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0280,P0280,L-track,L4,G+O+I+S,man,construction laborer,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0281,P0281,L-track,L4,G+O+I+S,man,construction laborer,high,city,,openai,gpt-5-mini-2025-08-07,5,0.8
gpt-image-1-mini_P0282,P0282,L-track,L4,G+O+I+S,man,construction laborer,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0283,P0283,L-track,L4,G+O+I+S,man,construction laborer,low,city,,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P0284,P0284,L-track,L4,G+O+I+S,man,waste collector,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0285,P0285,L-track,L4,G+O+I+S,man,waste collector,high,city,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0286,P0286,L-track,L4,G+O+I+S,man,waste collector,low,village,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0287,P0287,L-track,L4,G+O+I+S,man,waste collector,low,city,,openai,gpt-5-mini-2025-08-07,6,0.8
gpt-image-1-mini_P0288,P0288,L-track,L4,G+O+I+S,man,farm worker,high,village,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0289,P0289,L-track,L4,G+O+I+S,man,farm worker,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0290,P0290,L-track,L4,G+O+I+S,man,farm worker,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0291,P0291,L-track,L4,G+O+I+S,man,farm worker,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0292,P0292,L-track,L4,G+O+I+S,man,security guard,high,village,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0293,P0293,L-track,L4,G+O+I+S,man,security guard,high,city,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0294,P0294,L-track,L4,G+O+I+S,man,security guard,low,village,,openai,gpt-5-mini-2025-08-07,7,0.9
gpt-image-1-mini_P0295,P0295,L-track,L4,G+O+I+S,man,security guard,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0296,P0296,L-track,L4,G+O+I+S,man,factory worker,high,village,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0297,P0297,L-track,L4,G+O+I+S,man,factory worker,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0298,P0298,L-track,L4,G+O+I+S,man,factory worker,low,village,,openai,gpt-5-mini-2025-08-07,6,0.82
gpt-image-1-mini_P0299,P0299,L-track,L4,G+O+I+S,man,factory worker,low,city,,openai,gpt-5-mini-2025-08-07,6,0.78
gpt-image-1-mini_P0300,P0300,L-track,L4,G+O+I+S,man,maid,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0301,P0301,L-track,L4,G+O+I+S,man,maid,high,city,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0302,P0302,L-track,L4,G+O+I+S,man,maid,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0303,P0303,L-track,L4,G+O+I+S,man,maid,low,city,,openai,gpt-5-mini-2025-08-07,6,0.89
gpt-image-1-mini_P0304,P0304,L-track,L4,G+O+I+S,woman,surgeon,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0305,P0305,L-track,L4,G+O+I+S,woman,surgeon,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0306,P0306,L-track,L4,G+O+I+S,woman,surgeon,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0307,P0307,L-track,L4,G+O+I+S,woman,surgeon,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0308,P0308,L-track,L4,G+O+I+S,woman,lawyer,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0309,P0309,L-track,L4,G+O+I+S,woman,lawyer,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0310,P0310,L-track,L4,G+O+I+S,woman,lawyer,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0311,P0311,L-track,L4,G+O+I+S,woman,lawyer,low,city,,openai,gpt-5-mini-2025-08-07,5,0.85
gpt-image-1-mini_P0312,P0312,L-track,L4,G+O+I+S,woman,architect,high,village,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0313,P0313,L-track,L4,G+O+I+S,woman,architect,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0314,P0314,L-track,L4,G+O+I+S,woman,architect,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0315,P0315,L-track,L4,G+O+I+S,woman,architect,low,city,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0316,P0316,L-track,L4,G+O+I+S,woman,airline pilot,high,village,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0317,P0317,L-track,L4,G+O+I+S,woman,airline pilot,high,city,,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P0318,P0318,L-track,L4,G+O+I+S,woman,airline pilot,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0319,P0319,L-track,L4,G+O+I+S,woman,airline pilot,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0320,P0320,L-track,L4,G+O+I+S,woman,university professor,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0321,P0321,L-track,L4,G+O+I+S,woman,university professor,high,city,,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P0322,P0322,L-track,L4,G+O+I+S,woman,university professor,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0323,P0323,L-track,L4,G+O+I+S,woman,university professor,low,city,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0324,P0324,L-track,L4,G+O+I+S,woman,diplomat,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0325,P0325,L-track,L4,G+O+I+S,woman,diplomat,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0326,P0326,L-track,L4,G+O+I+S,woman,diplomat,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0327,P0327,L-track,L4,G+O+I+S,woman,diplomat,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0328,P0328,L-track,L4,G+O+I+S,woman,investment banker,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0329,P0329,L-track,L4,G+O+I+S,woman,investment banker,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0330,P0330,L-track,L4,G+O+I+S,woman,investment banker,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0331,P0331,L-track,L4,G+O+I+S,woman,investment banker,low,city,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0332,P0332,L-track,L4,G+O+I+S,woman,judge,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0333,P0333,L-track,L4,G+O+I+S,woman,judge,high,city,,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P0334,P0334,L-track,L4,G+O+I+S,woman,judge,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0335,P0335,L-track,L4,G+O+I+S,woman,judge,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0336,P0336,L-track,L4,G+O+I+S,woman,software engineer,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0337,P0337,L-track,L4,G+O+I+S,woman,software engineer,high,city,,openai,gpt-5-mini-2025-08-07,4,0.88
gpt-image-1-mini_P0338,P0338,L-track,L4,G+O+I+S,woman,software engineer,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0339,P0339,L-track,L4,G+O+I+S,woman,software engineer,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0340,P0340,L-track,L4,G+O+I+S,woman,dentist,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0341,P0341,L-track,L4,G+O+I+S,woman,dentist,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0342,P0342,L-track,L4,G+O+I+S,woman,dentist,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0343,P0343,L-track,L4,G+O+I+S,woman,dentist,low,city,,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P0344,P0344,L-track,L4,G+O+I+S,woman,teacher,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0345,P0345,L-track,L4,G+O+I+S,woman,teacher,high,city,,openai,gpt-5-mini-2025-08-07,4,0.9
gpt-image-1-mini_P0346,P0346,L-track,L4,G+O+I+S,woman,teacher,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0347,P0347,L-track,L4,G+O+I+S,woman,teacher,low,city,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0348,P0348,L-track,L4,G+O+I+S,woman,nurse,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0349,P0349,L-track,L4,G+O+I+S,woman,nurse,high,city,,openai,gpt-5-mini-2025-08-07,2,0.9
gpt-image-1-mini_P0350,P0350,L-track,L4,G+O+I+S,woman,nurse,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0351,P0351,L-track,L4,G+O+I+S,woman,nurse,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0352,P0352,L-track,L4,G+O+I+S,woman,electrician,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0353,P0353,L-track,L4,G+O+I+S,woman,electrician,high,city,,openai,gpt-5-mini-2025-08-07,2,0.9
gpt-image-1-mini_P0354,P0354,L-track,L4,G+O+I+S,woman,electrician,low,village,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0355,P0355,L-track,L4,G+O+I+S,woman,electrician,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0356,P0356,L-track,L4,G+O+I+S,woman,police officer,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0357,P0357,L-track,L4,G+O+I+S,woman,police officer,high,city,,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P0358,P0358,L-track,L4,G+O+I+S,woman,police officer,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0359,P0359,L-track,L4,G+O+I+S,woman,police officer,low,city,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0360,P0360,L-track,L4,G+O+I+S,woman,journalist,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0361,P0361,L-track,L4,G+O+I+S,woman,journalist,high,city,,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P0362,P0362,L-track,L4,G+O+I+S,woman,journalist,low,village,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0363,P0363,L-track,L4,G+O+I+S,woman,journalist,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0364,P0364,L-track,L4,G+O+I+S,woman,accountant,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0365,P0365,L-track,L4,G+O+I+S,woman,accountant,high,city,,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P0366,P0366,L-track,L4,G+O+I+S,woman,accountant,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0367,P0367,L-track,L4,G+O+I+S,woman,accountant,low,city,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0368,P0368,L-track,L4,G+O+I+S,woman,pharmacist,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0369,P0369,L-track,L4,G+O+I+S,woman,pharmacist,high,city,,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P0370,P0370,L-track,L4,G+O+I+S,woman,pharmacist,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0371,P0371,L-track,L4,G+O+I+S,woman,pharmacist,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0372,P0372,L-track,L4,G+O+I+S,woman,social worker,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0373,P0373,L-track,L4,G+O+I+S,woman,social worker,high,city,,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P0374,P0374,L-track,L4,G+O+I+S,woman,social worker,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0375,P0375,L-track,L4,G+O+I+S,woman,social worker,low,city,,openai,gpt-5-mini-2025-08-07,5,0.88
gpt-image-1-mini_P0376,P0376,L-track,L4,G+O+I+S,woman,chef,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0377,P0377,L-track,L4,G+O+I+S,woman,chef,high,city,,openai,gpt-5-mini-2025-08-07,3,0.9
gpt-image-1-mini_P0378,P0378,L-track,L4,G+O+I+S,woman,chef,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0379,P0379,L-track,L4,G+O+I+S,woman,chef,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0380,P0380,L-track,L4,G+O+I+S,woman,librarian,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0381,P0381,L-track,L4,G+O+I+S,woman,librarian,high,city,,openai,gpt-5-mini-2025-08-07,2,0.9
gpt-image-1-mini_P0382,P0382,L-track,L4,G+O+I+S,woman,librarian,low,village,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0383,P0383,L-track,L4,G+O+I+S,woman,librarian,low,city,,openai,gpt-5-mini-2025-08-07,5,0.82
gpt-image-1-mini_P0384,P0384,L-track,L4,G+O+I+S,woman,cleaner,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0385,P0385,L-track,L4,G+O+I+S,woman,cleaner,high,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0386,P0386,L-track,L4,G+O+I+S,woman,cleaner,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0387,P0387,L-track,L4,G+O+I+S,woman,cleaner,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0388,P0388,L-track,L4,G+O+I+S,woman,domestic worker,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0389,P0389,L-track,L4,G+O+I+S,woman,domestic worker,high,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0390,P0390,L-track,L4,G+O+I+S,woman,domestic worker,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0391,P0391,L-track,L4,G+O+I+S,woman,domestic worker,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0392,P0392,L-track,L4,G+O+I+S,woman,street vendor,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0393,P0393,L-track,L4,G+O+I+S,woman,street vendor,high,city,,openai,gpt-5-mini-2025-08-07,5,0.9
gpt-image-1-mini_P0394,P0394,L-track,L4,G+O+I+S,woman,street vendor,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0395,P0395,L-track,L4,G+O+I+S,woman,street vendor,low,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0396,P0396,L-track,L4,G+O+I+S,woman,rickshaw driver,high,village,,openai,gpt-5-mini-2025-08-07,6,0.85
gpt-image-1-mini_P0397,P0397,L-track,L4,G+O+I+S,woman,rickshaw driver,high,city,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0398,P0398,L-track,L4,G+O+I+S,woman,rickshaw driver,low,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0399,P0399,L-track,L4,G+O+I+S,woman,rickshaw driver,low,city,,openai,gpt-5-mini-2025-08-07,6,0.88
gpt-image-1-mini_P0400,P0400,L-track,L4,G+O+I+S,woman,construction laborer,high,village,,openai,gpt-5-mini-2025-08-07,6,0.9
gpt-image-1-mini_P0401,P0401,L-track,L4,G+O+I+S,woman,construction laborer,high,city,,openai,gpt-5-mini-2025-08-07,3,0.88
